Order,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
640,535300120,80,4,120,19296,1,3,3,0,0,0,15,0,2,0,7,6,5,1962,1962,1,1,12,14,1,399,3,4,1,4,4,1,4,672,0,690,0,1362,0,4,1,4,1382,0,0,1382,1,0,1,0,3,1,4,6,7,1,1,1991,2,2,884,4,4,2,0,0,252,0,0,0,0,5,2009,9,4,176000
641,535301170,20,4,74,8532,1,3,3,0,4,0,15,2,2,0,2,5,6,1954,1990,3,1,12,14,1,650,3,4,1,4,4,3,4,1213,5,0,84,1297,0,2,1,4,1297,0,0,1297,0,1,1,0,3,1,4,5,7,1,1,1954,0,2,498,4,4,2,0,0,0,0,0,0,0,10,2009,9,4,153000
642,535302120,90,4,76,9482,1,3,3,0,4,0,15,2,2,2,2,5,4,1958,1958,3,1,12,14,1,657,3,4,2,4,4,3,5,0,5,0,1866,1866,0,0,1,4,1866,0,0,1866,0,0,2,0,4,2,4,8,7,0,5,1958,2,2,495,4,1,2,0,0,0,0,0,0,0,12,2009,9,4,135000
643,535303110,20,4,53,8128,1,0,3,0,1,0,15,2,2,0,2,6,7,1954,1954,3,1,7,8,1,80,3,4,1,4,4,3,0,490,5,0,572,1062,0,2,1,4,1062,0,0,1062,1,0,1,0,3,1,4,6,7,0,1,1954,2,1,297,4,4,2,0,0,0,0,0,0,0,2,2009,9,4,131000
644,535303150,20,4,79,10634,1,3,3,0,4,0,15,2,2,0,2,5,6,1953,1953,1,1,7,8,3,0,3,4,2,4,4,3,1,428,3,180,0,608,0,4,1,4,1319,0,0,1319,1,0,1,0,3,1,4,5,3,0,1,1953,2,1,270,4,4,2,66,0,0,0,0,0,0,11,2009,9,4,123000
645,535304100,20,4,67,13070,1,3,3,0,0,0,15,2,2,0,2,5,5,1951,1951,3,1,7,8,3,0,3,4,1,4,4,3,4,308,5,0,323,631,0,4,1,0,1112,0,0,1112,0,0,1,0,2,1,4,5,7,0,2,1951,2,2,480,4,4,2,0,0,0,0,255,0,0,10,2009,9,4,126000
646,535325290,20,4,60,10434,1,3,3,0,4,0,15,2,2,0,2,4,5,1955,1955,1,1,8,10,3,0,3,4,1,4,4,3,5,0,5,0,1005,1005,0,4,1,4,1005,0,0,1005,0,0,1,0,2,1,1,5,7,1,5,1977,2,2,672,1,1,2,0,0,0,0,0,0,0,11,2009,9,4,115000
647,535351050,20,4,75,14559,1,3,3,0,4,0,15,2,2,0,2,5,7,1951,2000,3,1,12,14,0,70,2,4,1,4,4,3,1,650,4,180,178,1008,0,0,1,4,1363,0,0,1363,1,0,1,0,2,1,4,6,2,2,4,1951,2,1,288,4,4,2,324,42,0,0,168,0,2000,6,2009,9,4,164900
648,535352090,30,4,80,8480,1,3,3,0,0,0,15,2,2,0,2,5,6,1945,1950,1,1,7,8,3,0,3,2,1,4,4,3,1,700,5,0,93,793,0,4,1,4,793,0,0,793,1,0,1,0,2,1,1,4,7,0,5,1945,2,1,240,4,4,2,0,0,0,0,0,0,0,8,2009,9,4,113000
649,535353040,20,4,60,7626,1,3,3,0,4,0,15,2,2,0,2,5,8,1952,2005,3,1,12,14,3,0,2,4,1,4,4,3,2,931,5,0,100,1031,0,2,1,4,1031,0,0,1031,1,0,1,0,2,1,2,5,7,0,1,1952,2,1,230,4,4,2,0,0,0,0,0,0,0,3,2009,9,4,145500
651,535353140,190,4,107,10615,1,0,0,0,0,1,20,0,0,1,5,3,5,1900,1970,1,1,5,6,3,0,3,4,1,1,4,2,1,440,5,0,538,978,0,4,1,4,1014,685,0,1699,1,0,2,0,3,2,4,7,7,0,4,1920,2,2,420,1,1,2,0,74,0,0,0,0,0,8,2009,9,0,95000
652,535353240,60,4,78,11419,1,3,3,0,0,0,15,0,2,0,5,7,7,1948,1999,1,1,13,15,3,0,3,4,1,4,4,2,0,699,5,0,0,699,0,0,1,0,801,726,0,1527,1,0,1,1,3,1,4,6,7,1,1,1948,2,2,410,4,4,2,0,0,134,0,0,0,0,12,2009,9,4,152500
653,535354070,20,4,60,9600,1,3,3,0,4,0,15,2,2,0,2,5,6,1950,1950,1,1,12,14,3,0,3,4,1,4,4,3,1,390,5,0,810,1200,0,4,1,4,1200,0,0,1200,0,0,1,0,3,1,4,6,7,0,1,1950,0,1,246,4,4,2,126,0,0,0,0,0,0,8,2009,9,4,129900
654,535354100,20,4,50,8000,1,3,3,0,4,0,15,2,2,0,2,6,6,1948,2002,1,1,11,13,3,0,3,2,1,4,4,3,0,680,5,0,292,972,0,0,1,4,972,0,0,972,1,0,1,0,2,1,4,5,7,1,5,1948,2,1,240,4,4,2,0,0,0,0,0,0,0,5,2009,9,4,132000
655,535375010,20,4,53,5470,1,3,3,0,4,0,20,2,2,0,2,3,5,1958,1958,1,1,7,8,3,0,3,4,1,4,4,3,5,0,5,0,792,792,0,2,1,0,792,0,0,792,0,0,1,0,2,1,4,4,7,0,1,1958,2,1,366,1,4,2,0,90,0,0,0,0,0,8,2009,9,4,99900
656,535375050,50,4,60,10410,1,3,3,0,4,0,20,2,2,0,0,5,7,1916,1987,1,1,5,6,3,0,3,4,1,1,4,3,5,0,5,0,660,660,0,0,1,4,808,704,144,1656,0,0,2,1,3,1,4,8,3,0,5,1916,2,1,180,1,1,0,0,0,0,140,0,0,0,8,2009,9,4,135000
657,535376060,60,4,60,10800,1,3,3,0,4,0,20,2,2,0,5,5,7,1939,2006,1,1,11,13,3,0,3,2,0,4,4,3,5,0,5,0,676,676,0,0,1,4,676,676,0,1352,0,1,2,0,4,1,2,7,7,0,5,1939,2,2,720,4,4,2,187,0,128,0,0,0,0,8,2009,9,4,149000
658,535377150,70,4,80,8146,1,3,3,0,0,0,20,2,2,0,5,4,8,1900,2003,1,1,7,8,3,0,2,2,0,1,4,3,5,0,5,0,405,405,0,2,1,4,717,322,0,1039,0,0,1,0,2,1,4,6,7,0,5,1940,2,1,281,4,4,0,0,0,168,0,111,0,0,5,2009,9,4,114000
659,535378020,30,4,52,9022,1,3,3,0,4,0,20,2,2,0,2,5,8,1924,2006,1,1,11,13,3,0,2,4,0,4,4,3,5,0,5,0,768,768,0,0,1,4,792,0,0,792,0,0,1,0,2,1,2,5,7,0,5,1924,2,1,240,1,1,0,316,0,120,0,0,0,0,5,2009,9,4,109500
660,535378120,30,4,60,10230,1,3,3,0,4,0,20,2,2,0,2,5,7,1925,1950,1,1,7,8,3,0,3,4,0,4,4,3,5,0,5,0,1054,1054,0,0,1,4,1078,0,0,1078,0,0,1,0,3,1,0,6,7,0,5,1987,2,1,264,4,4,0,0,0,0,0,112,0,0,12,2009,9,4,125000
661,535381040,50,4,60,10410,1,3,3,0,4,0,20,2,2,0,0,4,5,1915,1950,1,1,7,8,3,0,3,4,0,4,4,3,5,0,5,0,1313,1313,0,4,1,4,1313,0,1064,2377,0,0,2,0,3,1,2,8,3,1,5,1954,2,2,528,4,4,2,0,0,432,0,0,0,0,6,2009,9,4,142900
662,535382100,70,4,60,7200,1,3,3,0,0,0,20,0,2,0,5,7,9,1910,2008,1,1,11,13,3,0,2,2,2,4,4,3,5,0,5,0,560,560,0,0,1,4,930,760,0,1690,0,0,2,0,4,1,2,5,7,0,5,2008,2,2,624,4,4,2,0,0,112,0,0,0,0,8,2009,9,4,156500
664,535383070,50,4,90,5400,1,3,3,0,0,0,20,0,2,0,0,4,6,1920,1950,1,1,3,4,3,0,1,4,2,4,4,3,0,315,4,105,420,840,0,0,1,4,840,534,0,1374,0,0,1,0,2,1,4,6,7,0,5,1967,0,1,338,4,4,2,0,0,198,0,0,0,0,10,2009,9,4,105000
665,535383110,30,4,60,10800,1,3,3,0,4,0,20,2,2,0,2,5,7,1920,1950,1,1,12,14,3,0,3,4,0,4,4,3,5,0,5,0,720,720,0,4,0,4,846,0,0,846,0,0,1,0,2,1,2,4,7,0,5,1980,0,2,576,4,4,0,0,0,0,0,0,0,0,6,2009,9,4,106000
666,535383120,30,4,60,10800,1,3,3,0,0,0,20,2,2,0,2,3,5,1890,1998,1,1,11,13,3,0,3,4,0,4,4,3,5,0,5,0,630,630,0,4,1,0,725,0,0,725,0,0,1,1,1,1,4,4,7,0,5,1959,2,1,320,4,4,2,0,30,0,0,0,0,0,11,2009,9,4,78500
667,535402010,90,4,81,9671,1,3,3,0,0,0,15,0,2,2,5,6,5,1969,1969,1,1,7,8,4,480,3,4,1,4,4,3,5,0,5,0,1248,1248,0,4,1,4,1248,1296,0,2544,0,0,2,2,6,2,4,12,7,0,1,1969,1,3,907,4,4,2,0,0,0,0,0,0,0,8,2009,9,4,190000
668,535402090,20,4,83,10143,1,3,3,0,4,0,15,2,2,0,2,6,7,1963,1963,1,1,5,6,1,295,3,4,1,4,4,3,4,384,5,0,996,1380,0,1,1,4,1380,0,0,1380,0,0,1,1,3,1,4,6,7,0,1,1963,2,1,364,4,4,2,0,0,0,0,216,0,0,6,2009,9,4,154000
669,535402270,20,4,77,11500,1,0,3,0,4,0,15,2,2,0,2,6,4,1967,1967,1,1,5,6,3,0,1,4,1,4,1,3,1,872,4,60,108,1040,0,2,1,4,1040,0,0,1040,1,0,1,0,3,1,4,6,2,1,1,1967,1,2,480,4,4,2,0,0,156,0,0,0,0,5,2009,9,4,163000
670,535402330,90,4,91,11643,1,3,3,0,4,0,15,0,2,2,5,5,5,1969,1969,1,1,7,8,1,368,3,4,1,4,4,3,3,500,5,0,748,1248,0,4,1,4,1338,1296,0,2634,1,1,2,2,6,2,4,12,7,0,5,1969,2,4,968,4,4,2,0,0,0,0,0,0,0,8,2009,9,4,200000
671,535403190,20,4,62,8010,1,3,3,0,4,0,15,2,2,0,2,6,9,1958,2007,3,1,12,14,3,0,2,2,1,4,4,2,2,745,5,0,206,951,0,2,1,4,951,0,0,951,1,0,1,0,2,1,2,6,7,0,5,1985,2,2,480,4,4,2,0,0,42,0,0,0,450,9,2009,9,4,143500
672,535403210,20,4,90,10454,1,0,3,0,0,0,15,2,2,0,2,6,6,1957,1957,3,1,8,10,4,143,3,4,1,4,4,3,4,546,5,0,559,1105,0,2,1,0,1105,0,0,1105,0,0,1,0,3,1,4,5,7,0,5,1957,2,1,308,4,4,2,0,0,0,0,0,0,0,4,2009,9,4,135000
673,535403280,20,4,64,8712,1,0,3,0,4,0,15,2,2,0,2,5,7,1957,2000,3,1,7,8,3,0,3,2,1,4,4,2,1,860,5,0,132,992,0,4,1,4,1306,0,0,1306,1,0,1,0,2,1,4,5,7,0,5,1968,2,1,756,4,4,2,0,0,0,0,0,0,0,5,2009,9,4,153000
674,535425070,20,4,69.22459016,17600,1,0,3,0,4,0,15,2,2,0,2,6,5,1960,1960,1,1,12,14,1,30,3,4,1,4,4,3,1,1270,5,0,208,1478,0,0,1,0,1478,0,0,1478,1,0,2,0,3,1,4,6,7,2,1,1960,2,2,498,4,4,2,0,40,0,0,0,0,0,12,2009,9,4,157500
675,535426150,20,4,80,9000,1,0,1,0,4,1,15,2,2,0,2,6,6,1958,1958,0,5,12,14,1,82,3,4,1,2,4,1,5,0,5,0,160,160,0,1,1,4,1142,0,0,1142,0,0,1,0,2,1,4,5,7,1,2,1958,1,1,384,4,4,2,0,28,64,0,0,0,0,4,2009,9,4,113500
676,535450070,40,4,60,12144,1,3,3,0,4,0,15,2,2,0,2,5,7,1949,1950,1,1,5,6,3,0,2,4,1,4,4,3,4,375,5,0,457,832,0,2,1,4,1036,0,232,1268,0,0,1,0,3,1,4,6,7,1,1,1949,2,1,288,4,4,2,0,28,0,0,0,0,0,9,2009,9,4,133000
678,535450200,50,4,60,8064,1,3,3,0,4,0,15,0,2,0,0,6,5,1950,1950,1,1,12,14,3,0,3,4,1,4,4,0,4,621,5,0,174,795,0,2,0,4,765,368,0,1133,0,0,1,0,3,1,4,5,7,0,5,1989,2,2,900,4,4,2,0,0,0,0,231,0,0,12,2009,0,0,128500
680,535451250,50,4,60,7200,1,3,3,0,4,0,15,2,2,0,0,5,4,1950,1982,1,1,11,14,3,0,3,4,1,4,4,3,4,180,1,352,676,1208,0,2,1,0,1136,768,0,1904,1,0,1,1,3,1,4,7,2,0,1,1950,2,1,240,4,4,2,0,0,168,0,0,0,0,5,2009,9,4,138000
681,535452090,20,4,71,7350,1,3,3,0,4,0,15,2,2,0,2,5,6,1958,1958,3,1,2,3,3,0,3,4,1,4,4,3,5,0,5,0,1041,1041,0,2,1,4,1041,0,0,1041,0,0,1,0,3,1,4,6,7,0,1,1958,1,1,294,4,4,2,0,0,0,0,0,0,0,3,2009,9,4,128000
682,535452100,20,4,70,7560,1,3,3,0,4,0,15,2,2,0,2,5,6,1958,1965,3,1,2,10,3,0,3,4,1,4,4,3,3,504,5,0,525,1029,0,4,1,4,1339,0,0,1339,0,0,1,0,3,1,4,6,2,0,1,1958,2,1,294,4,4,2,0,0,0,0,0,0,0,5,2009,0,0,139000
683,535452140,20,4,60,7200,1,3,3,0,0,0,15,2,2,0,2,5,7,1952,1952,1,1,7,8,3,0,3,2,1,4,2,3,0,630,1,102,0,732,0,4,1,4,732,0,0,732,1,0,1,0,2,1,4,4,7,0,5,1952,2,1,240,4,4,2,0,68,0,0,0,0,0,9,2009,9,4,118900
684,535453100,80,4,80,8000,1,3,3,0,4,0,15,2,2,0,7,5,5,1959,1959,1,1,2,10,3,0,3,4,1,2,4,0,2,433,4,95,0,528,0,4,1,4,1183,0,0,1183,1,0,1,0,3,1,4,6,7,0,1,1959,1,1,288,4,4,2,0,0,0,0,0,0,0,7,2009,9,4,138000
685,535453200,20,4,70,7931,1,3,3,0,4,0,15,2,2,0,2,5,5,1959,1959,3,1,2,10,3,0,3,4,1,4,4,3,1,1148,5,0,0,1148,0,4,1,4,1148,0,0,1148,1,0,1,0,3,1,4,6,7,0,1,1959,2,1,672,4,4,2,0,0,0,0,0,0,0,7,2009,9,4,132500
686,535454100,50,4,60,10800,1,3,3,0,4,0,15,0,2,0,0,4,7,1949,1996,1,1,7,8,3,0,3,4,1,4,4,3,5,0,5,0,832,832,0,4,1,1,832,629,0,1461,0,0,2,0,4,1,4,6,7,0,5,1949,2,1,384,4,4,2,0,204,0,0,0,0,0,8,2009,9,4,133500
687,535454160,50,4,60,8064,1,3,3,0,0,0,15,0,2,0,0,6,7,1948,1994,1,1,7,8,3,0,3,4,1,4,4,3,3,120,5,0,744,864,0,4,1,4,1064,0,431,1495,0,0,1,0,3,1,4,6,7,0,5,1994,2,2,576,4,4,2,180,36,0,0,0,0,0,8,2009,0,0,135000
688,535475010,60,4,76,7570,1,3,3,0,0,0,15,2,2,0,5,6,5,1964,1964,1,1,5,6,1,420,3,4,1,4,4,3,5,0,5,0,780,780,0,4,1,4,993,813,0,1806,0,0,1,1,4,1,4,8,7,0,1,1964,2,2,483,4,4,2,0,55,0,0,0,0,0,3,2009,9,4,144750
689,535476110,90,4,75,8604,1,0,3,0,4,0,15,2,2,2,6,5,7,1978,1978,1,1,8,10,1,124,3,2,1,2,4,0,2,941,5,0,0,941,0,2,1,4,941,0,0,941,1,0,1,0,2,1,2,4,7,0,1,1978,2,2,564,4,4,2,0,40,0,0,0,0,0,11,2009,9,4,145000
690,535476240,20,4,80,7936,1,3,3,0,4,0,15,2,2,0,2,6,6,1963,1963,3,1,5,6,3,0,3,4,1,4,4,3,1,826,5,0,219,1045,0,4,1,4,1045,0,0,1045,1,0,1,0,3,1,4,6,7,1,1,1963,1,1,264,4,4,2,0,0,0,0,0,0,0,4,2009,9,4,127000
691,535477150,20,4,60,6600,1,3,3,0,4,0,15,4,2,0,2,5,5,1962,1962,3,1,7,8,3,0,3,4,1,4,4,3,5,0,5,0,894,894,0,2,0,4,894,0,0,894,0,0,1,0,2,1,4,5,7,0,5,1962,2,1,308,4,4,2,0,0,0,0,0,0,0,8,2009,9,4,109500
692,902101010,50,5,69.22459016,3950,1,3,0,0,4,0,20,0,2,0,0,6,8,1926,2004,1,1,7,8,3,0,3,4,1,4,4,3,4,468,5,0,350,818,0,4,1,4,818,406,0,1224,0,0,1,0,3,1,4,5,7,0,5,1926,2,1,210,4,4,0,0,0,116,0,0,0,0,12,2009,9,4,115000
693,902102080,50,5,60,10440,1,3,3,0,0,0,20,2,2,0,5,5,6,1910,1981,1,1,12,14,3,0,3,4,2,4,4,3,5,0,5,0,440,440,0,2,1,4,682,548,0,1230,0,0,1,1,2,1,4,5,7,0,5,1966,2,2,440,4,4,2,74,0,128,0,0,0,0,5,2009,9,4,110000
694,902103100,50,5,68,4080,1,3,3,0,4,0,20,2,2,0,0,6,8,1935,1998,1,1,12,14,3,0,3,4,2,4,4,3,5,0,5,0,901,901,0,2,1,4,861,517,0,1378,0,0,1,0,3,1,2,6,7,0,5,1920,2,1,162,1,1,1,54,0,40,0,0,0,0,6,2009,9,4,128900
695,902103120,90,5,57,10307,1,3,3,0,4,0,20,2,2,2,5,6,5,1910,1950,1,1,12,14,3,0,3,4,1,4,4,2,3,633,5,0,339,972,0,2,0,0,972,972,0,1944,1,0,2,0,4,2,4,12,7,0,5,1920,2,2,324,1,4,0,0,28,169,0,0,0,0,6,2009,9,4,103500
696,902103170,50,5,52,5720,1,3,3,0,4,0,20,0,2,0,0,5,6,1941,1950,1,1,12,14,3,0,3,4,1,4,4,3,5,0,5,0,676,676,0,0,1,4,676,455,0,1131,0,0,1,1,3,1,4,5,7,0,5,1941,2,1,200,4,4,2,26,0,0,0,0,0,0,8,2009,9,0,66500
697,902105050,50,5,90,15660,1,3,3,0,4,0,20,2,2,0,0,5,8,1910,2003,1,1,11,13,3,0,3,2,1,4,4,3,5,0,5,0,240,240,0,4,1,4,810,496,0,1306,0,0,1,1,3,1,2,6,7,0,5,1959,2,2,472,1,4,0,0,0,0,0,0,0,0,7,2009,9,4,130000
699,902106010,70,5,57,6406,1,3,3,0,4,0,20,2,2,0,5,5,6,1939,1950,1,1,12,14,3,0,3,4,0,4,4,3,0,421,5,0,269,690,0,4,1,0,868,690,0,1558,0,0,1,1,3,1,4,7,7,1,5,1939,2,2,400,4,4,2,0,36,0,0,182,0,0,10,2009,9,4,150000
700,902106060,70,5,60,6600,1,3,3,0,0,0,20,2,2,0,5,5,4,1892,1965,1,1,12,14,3,0,3,4,3,4,4,3,5,0,5,0,994,994,0,4,0,4,1378,994,0,2372,0,0,2,0,4,2,4,11,3,0,1,1985,1,1,432,4,4,2,0,287,0,0,0,0,0,12,2009,9,4,107500
702,902109140,90,5,60,7596,1,3,3,0,4,0,20,0,2,2,5,5,5,1952,1952,3,1,12,14,1,360,3,4,1,4,4,3,5,0,5,0,960,960,0,2,1,4,960,1000,0,1960,0,0,2,0,4,2,4,10,7,0,5,1952,2,2,400,4,4,0,0,0,0,0,0,0,0,7,2009,0,4,124500
703,902110080,60,5,60,3378,1,3,1,0,4,0,20,2,2,0,5,7,8,1946,1992,1,1,5,6,3,0,3,2,1,4,4,3,5,0,5,0,651,651,0,2,1,4,707,682,0,1389,0,0,1,1,3,1,4,6,7,2,5,1947,2,1,240,4,4,1,0,0,126,0,0,0,0,9,2009,9,4,135000
705,902135020,20,5,60,6000,1,3,0,0,4,1,20,2,2,1,2,4,4,1953,1953,1,1,7,8,3,0,1,4,1,1,4,3,5,0,5,0,936,936,0,4,0,4,936,0,0,936,0,0,1,0,2,1,4,4,3,0,5,1974,2,2,576,4,4,2,0,32,112,0,0,0,0,2,2009,9,4,93000
706,902201110,50,5,50,6000,1,3,3,0,4,0,20,2,2,0,0,5,7,1950,1970,1,1,12,14,3,0,3,0,1,4,4,3,1,384,5,0,384,768,0,4,1,0,768,560,0,1328,0,0,1,1,3,1,4,6,7,0,5,1950,2,1,308,4,4,2,0,12,0,0,0,0,0,3,2009,9,4,129500
707,902202150,190,5,50,6000,1,3,3,0,4,0,20,2,2,1,0,5,4,1954,1954,1,1,12,14,3,0,3,4,1,4,4,3,5,0,5,0,811,811,0,4,1,0,811,576,0,1387,0,0,2,0,3,2,2,7,7,0,3,1954,2,1,256,4,4,2,0,0,0,0,0,0,0,11,2009,9,4,93000
708,902204080,30,5,62,7404,1,3,3,0,0,0,20,2,2,0,2,4,6,1920,1950,1,1,7,8,3,0,3,4,0,1,4,3,5,0,5,0,861,861,0,4,1,4,861,0,0,861,0,0,1,0,2,1,4,5,7,0,5,1920,2,2,288,4,4,0,0,0,128,0,0,0,0,11,2009,7,4,80000
711,902206260,30,5,50,5784,1,3,3,0,4,0,20,0,2,0,2,5,8,1938,1996,1,1,7,8,3,0,3,4,0,1,4,3,5,0,5,0,190,190,0,2,1,0,886,0,0,886,0,0,1,0,2,1,4,4,7,0,1,1938,2,1,273,4,4,2,144,20,80,0,0,0,0,12,2009,9,4,91300
712,902207170,30,5,60,8520,1,3,3,0,4,0,20,2,2,0,2,5,8,1923,1950,1,1,10,12,3,0,2,4,2,1,4,3,5,0,5,0,624,624,0,4,1,4,792,0,0,792,0,0,1,0,2,1,4,5,7,0,5,1963,2,1,287,4,4,2,0,0,81,0,0,0,0,2,2009,9,4,99500
714,902301060,70,5,60,9600,1,3,3,0,4,0,20,2,2,0,5,4,4,1910,1950,1,1,11,13,3,0,2,2,0,1,4,3,5,0,5,0,677,677,0,4,1,4,833,677,0,1510,0,0,2,0,3,1,2,7,7,0,5,1974,2,2,720,4,4,0,0,0,160,0,0,0,0,6,2009,9,4,87500
715,902301080,50,5,50,3500,1,3,3,0,4,0,20,2,2,0,0,5,7,1947,1950,1,1,0,0,3,0,3,4,1,4,4,3,3,312,5,0,408,720,0,4,1,4,720,564,0,1284,0,0,1,1,2,1,4,5,7,0,5,1948,2,1,240,4,4,2,0,35,0,0,0,0,0,4,2009,9,4,110000
716,902325070,75,5,90,8100,1,3,3,0,0,0,20,2,2,0,4,5,5,1898,1965,3,1,0,0,3,0,3,4,2,4,4,3,5,0,5,0,849,849,0,4,0,0,1075,1063,0,2138,0,0,2,0,2,3,4,11,7,0,5,1910,2,2,360,1,3,0,40,156,0,0,0,0,0,11,2009,9,4,106000
717,902326030,70,5,65,11700,1,0,3,0,0,0,20,2,2,0,5,7,7,1880,2003,4,1,10,12,3,0,2,4,3,4,1,3,5,0,5,0,1240,1240,1,4,0,4,1320,1320,0,2640,0,0,1,1,4,1,2,8,7,1,5,1950,2,4,864,4,4,0,181,0,386,0,0,0,0,5,2009,9,4,265979
718,902327070,70,5,70,8400,1,3,3,0,0,0,20,0,2,0,5,6,7,1900,1950,1,1,10,3,3,0,3,4,0,1,2,2,5,0,5,0,917,917,0,2,1,0,1090,917,0,2007,0,0,2,0,3,1,0,8,7,0,5,1930,2,1,357,4,4,2,0,235,0,0,0,0,0,6,2009,9,4,160000
719,902329080,70,5,60,3600,1,3,3,0,4,0,20,2,2,0,5,6,7,1917,2007,1,1,10,12,3,0,3,4,0,4,4,3,5,0,5,0,624,624,0,0,1,4,664,624,0,1288,1,0,1,0,3,1,0,5,7,1,1,1917,2,1,280,4,4,0,0,103,0,0,0,0,0,5,2009,9,4,119000
720,902330040,70,5,121,17671,1,3,3,0,0,0,20,0,2,0,5,8,9,1882,1986,1,1,12,14,3,0,2,2,0,4,4,3,1,216,5,0,700,916,0,2,1,4,916,826,0,1742,0,0,1,1,4,1,2,8,7,1,1,1925,2,2,424,4,4,1,0,169,0,0,0,0,0,11,2009,9,4,168000
722,902401130,70,5,50,9000,1,3,3,0,4,0,20,0,2,0,5,7,9,1920,1988,3,1,11,13,3,0,3,2,2,4,4,3,0,624,5,0,26,650,0,0,1,4,832,650,0,1482,0,1,1,0,3,1,4,7,7,0,5,1930,2,2,324,4,4,2,0,0,0,0,0,0,0,7,2009,9,4,143000
723,902402150,30,5,60,7200,1,3,3,0,4,0,20,2,2,0,2,5,4,1910,2006,3,1,7,12,3,0,3,4,0,4,4,3,0,247,4,465,310,1022,1,4,0,4,1022,0,0,1022,1,0,1,0,2,1,4,4,1,0,5,1956,2,1,280,4,4,2,0,30,226,0,0,0,0,6,2009,9,4,85000
724,902405100,50,5,98,8820,1,3,3,0,0,0,20,2,2,0,0,5,6,1890,1996,3,1,11,13,3,0,3,4,0,4,4,3,3,1088,5,0,0,1088,0,4,1,4,1188,561,120,1869,0,0,1,0,2,1,4,7,7,0,5,1963,2,2,456,4,4,2,48,0,244,0,0,0,0,9,2009,9,4,124900
725,902405120,50,5,60,5400,1,3,3,0,4,0,20,2,2,0,0,6,6,1920,1950,1,1,7,8,3,0,1,4,0,4,4,3,5,0,5,0,972,972,0,0,1,4,1044,0,436,1480,0,0,1,0,3,1,4,6,7,0,5,1920,2,1,207,1,4,2,0,0,176,0,0,0,0,9,2009,4,3,119000
726,902406070,70,5,60,9720,1,3,3,0,4,0,20,2,2,0,5,6,7,1910,2002,1,1,7,8,3,0,3,4,2,4,4,3,5,0,5,0,741,741,0,0,1,4,780,741,0,1521,0,0,1,0,4,1,2,8,7,0,5,1950,2,3,640,4,4,2,0,0,238,0,0,0,0,9,2009,9,4,146500
729,903200080,70,4,144,21384,1,3,3,0,4,0,3,2,2,0,5,5,6,1923,2004,1,1,12,14,3,0,3,4,1,4,4,1,2,1309,5,0,15,1324,0,0,1,4,1072,504,0,1576,2,0,1,1,3,1,2,6,7,1,1,1923,1,2,528,4,4,2,0,312,0,0,0,0,0,5,2009,9,4,223500
730,903201020,30,4,69.22459016,6615,1,3,3,0,4,0,3,2,2,0,2,6,6,1923,1950,1,1,7,8,3,0,3,4,0,4,4,3,5,0,5,0,1022,1022,0,4,0,0,1432,0,0,1432,0,0,1,0,3,1,2,6,7,1,3,1923,2,1,216,1,4,2,266,61,0,0,0,0,0,9,2009,9,4,149000
731,903201080,50,4,55,7264,1,3,3,0,4,0,3,2,2,0,0,7,7,1925,2007,1,1,12,14,3,0,2,2,0,4,4,3,5,0,5,0,952,952,1,2,0,4,952,596,0,1548,0,0,2,1,3,1,0,5,7,0,5,1978,2,2,672,4,4,2,74,0,0,0,144,0,0,10,2009,9,4,205000
732,903202170,70,4,50,4960,1,3,3,0,4,0,3,6,2,0,0,5,7,1930,1982,1,1,13,15,3,0,3,4,1,4,4,3,5,0,5,0,297,297,0,0,1,4,1001,653,0,1654,0,0,2,0,3,1,4,7,7,1,5,1955,2,1,336,4,4,0,244,60,0,0,0,0,0,5,2009,9,4,137000
733,903205040,30,4,69.22459016,8854,1,3,3,0,4,0,3,2,2,0,1,6,6,1916,1950,1,1,12,14,3,0,3,4,0,4,4,3,5,0,5,0,952,952,2,1,0,1,952,0,0,952,0,0,1,0,2,1,1,4,7,1,5,1916,2,1,192,1,3,1,0,98,0,0,40,0,0,5,2009,9,4,121000
734,903226130,50,5,50,6000,1,3,3,0,4,0,3,2,2,0,0,4,6,1936,1950,1,1,7,8,3,0,3,4,0,4,4,3,1,672,5,0,0,672,0,4,1,4,757,567,0,1324,0,0,1,0,3,1,4,6,7,0,5,1936,2,1,240,4,4,2,0,0,0,0,0,0,0,7,2009,9,4,128000
